k,feature,feature_group,xgb_gain,xgb_cover,xgb_weight,lgbm_importance,nn_permutation_importance,consensus_avg_rank
3,Prot_11mer_Alt__3mer_KHH,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12616.67
3,Prot_11mer_Alt__3mer_LAC,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12616.67
3,Prot_11mer_Alt__3mer_KHF,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12618.67
3,Prot_11mer_Alt__3mer_LAE,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12619.33
3,Prot_11mer_Alt__3mer_KEG,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12621.0
3,Prot_11mer_Alt__3mer_KHG,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12622.33
3,Prot_11mer_Alt__3mer_KHW,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12622.33
3,Prot_11mer_Alt__3mer_KEE,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12623.0
3,Prot_11mer_Alt__3mer_KED,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12624.0
3,Prot_11mer_Alt__3mer_KEC,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12625.0
3,Prot_11mer_Alt__3mer_KIC,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12625.0
3,Prot_11mer_Alt__3mer_KEA,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12626.0
3,Prot_11mer_Alt__3mer_KIA,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12626.0
3,Prot_11mer_Alt__3mer_KEF,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12626.67
3,Prot_11mer_Alt__3mer_KDY,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12627.0
3,Prot_11mer_Alt__3mer_KDV,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12628.0
3,Prot_11mer_Alt__3mer_KID,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12628.67
3,Prot_11mer_Alt__3mer_KDT,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12629.0
3,Prot_11mer_Alt__3mer_KDS,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12630.0
3,Prot_11mer_Alt__3mer_KIR,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12630.33
3,Prot_11mer_Alt__3mer_KDR,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12631.0
3,Prot_11mer_Alt__3mer_KIP,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12632.33
3,Prot_11mer_Alt__3mer_KHE,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12633.33
3,Prot_11mer_Alt__3mer_KIN,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12633.33
3,Prot_11mer_Alt__3mer_KIM,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12634.33
3,Prot_11mer_Alt__3mer_KIL,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12635.33
3,Prot_11mer_Alt__3mer_KIQ,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12636.0
3,Prot_11mer_Alt__3mer_KIK,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12636.33
3,Prot_11mer_Alt__3mer_KIE,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12636.67
3,Prot_11mer_Alt__3mer_KKH,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12636.67
3,Prot_11mer_Alt__3mer_KII,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12637.33
3,Prot_11mer_Alt__3mer_KKG,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12637.67
3,Prot_11mer_Alt__3mer_KIH,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12638.33
3,Prot_11mer_Alt__3mer_KKF,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12638.67
3,Prot_11mer_Alt__3mer_KHC,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12639.0
3,Prot_11mer_Alt__3mer_KIG,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12639.33
3,Prot_11mer_Alt__3mer_KKE,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12639.67
3,Prot_11mer_Alt__3mer_KIF,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12640.33
3,Prot_11mer_Alt__3mer_KKD,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12640.67
3,Prot_11mer_Alt__3mer_KGY,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12641.0
3,Prot_11mer_Alt__3mer_KKC,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12641.67
3,Prot_11mer_Alt__3mer_KGW,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12642.0
3,Prot_11mer_Alt__3mer_KKA,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12642.67
3,Prot_11mer_Alt__3mer_KGV,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12643.0
3,Prot_11mer_Alt__3mer_KIS,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12643.0
3,Prot_11mer_Alt__3mer_KIY,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12643.67
3,Prot_11mer_Alt__3mer_KGT,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12644.0
3,Prot_11mer_Alt__3mer_KHA,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12644.67
3,Prot_11mer_Alt__3mer_KIW,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12644.67
3,Prot_11mer_Alt__3mer_KGS,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12645.0
3,Prot_11mer_Alt__3mer_KGR,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12646.0
3,Prot_11mer_Alt__3mer_KIT,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12646.67
3,Prot_11mer_Alt__3mer_KGQ,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12647.0
3,Prot_11mer_Alt__3mer_KGP,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12648.0
3,Prot_11mer_Alt__3mer_KGN,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12649.0
3,Prot_11mer_Alt__3mer_KIV,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12650.33
3,Prot_11mer_Alt__3mer_KEH,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12651.67
3,Prot_11mer_Alt__3mer_GIN,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12657.67
3,Prot_11mer_Alt__3mer_GIM,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12658.67
3,Prot_11mer_Alt__3mer_GIL,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12659.67
3,Prot_11mer_Alt__3mer_GIK,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12660.67
3,Prot_11mer_Alt__3mer_GIP,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12661.33
3,Prot_11mer_Alt__3mer_GII,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12661.67
3,Prot_11mer_Alt__3mer_GIH,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12662.67
3,Prot_11mer_Alt__3mer_GIG,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12663.67
3,Prot_11mer_Alt__3mer_KGL,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12663.67
3,Prot_11mer_Alt__3mer_GIF,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12664.67
3,Prot_11mer_Alt__3mer_KET,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12664.67
3,Prot_11mer_Alt__3mer_GIE,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12665.67
3,Prot_11mer_Alt__3mer_KES,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12665.67
3,Prot_11mer_Alt__3mer_KER,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12666.67
3,Prot_11mer_Alt__3mer_KEQ,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12667.67
3,Prot_11mer_Alt__3mer_KEP,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12668.67
3,Prot_11mer_Alt__3mer_KGK,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12669.33
3,Prot_11mer_Alt__3mer_KEN,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12669.67
3,Prot_11mer_Alt__3mer_KEM,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12670.67
3,Prot_11mer_Alt__3mer_KGH,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12671.33
3,Prot_11mer_Alt__3mer_KEL,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12671.67
3,Prot_11mer_Alt__3mer_KEI,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12673.67
3,Prot_11mer_Alt__3mer_KGI,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12675.0
3,Prot_11mer_Alt__3mer_KEK,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12677.33
3,Prot_11mer_Alt__3mer_KEV,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12677.33
3,Prot_11mer_Alt__3mer_KEY,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12680.0
3,Prot_11mer_Alt__3mer_KEW,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12681.0
3,Prot_11mer_Alt__3mer_KFA,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12683.67
3,Prot_11mer_Alt__3mer_KFP,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12685.33
3,Prot_11mer_Alt__3mer_KGG,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12686.0
3,Prot_11mer_Alt__3mer_KFM,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12687.33
3,Prot_11mer_Alt__3mer_KFL,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12688.33
3,Prot_11mer_Alt__3mer_KFK,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12689.33
3,Prot_11mer_Alt__3mer_KFI,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12690.33
3,Prot_11mer_Alt__3mer_KFN,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12691.0
3,Prot_11mer_Alt__3mer_KFH,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12691.33
3,Prot_11mer_Alt__3mer_KFC,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12691.67
3,Prot_11mer_Alt__3mer_KGF,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12691.67
3,Prot_11mer_Alt__3mer_KFG,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12692.33
3,Prot_11mer_Alt__3mer_KGE,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12692.67
3,Prot_11mer_Alt__3mer_KFF,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12693.33
3,Prot_11mer_Alt__3mer_KGD,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12693.67
3,Prot_11mer_Alt__3mer_KFE,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12694.33
3,Prot_11mer_Alt__3mer_KGC,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12694.67
3,Prot_11mer_Alt__3mer_KFD,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12695.33
3,Prot_11mer_Alt__3mer_KGA,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12695.67
3,Prot_11mer_Alt__3mer_KFY,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12696.67
3,Prot_11mer_Alt__3mer_KFW,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12697.67
3,Prot_11mer_Alt__3mer_KFQ,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12698.0
3,Prot_11mer_Alt__3mer_KFV,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12698.67
3,Prot_11mer_Alt__3mer_KFT,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12699.67
3,Prot_11mer_Alt__3mer_KFR,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12701.67
3,Prot_11mer_Alt__3mer_KFS,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12705.33
3,Prot_11mer_Alt__3mer_LAF,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12718.33
3,Prot_11mer_Alt__3mer_LSL,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12718.67
3,Prot_11mer_Alt__3mer_LSK,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12719.67
3,Prot_11mer_Alt__3mer_LSI,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12720.67
3,Prot_11mer_Alt__3mer_LSH,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12721.67
3,Prot_11mer_Alt__3mer_LSG,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12722.67
3,Prot_11mer_Alt__3mer_LSF,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12723.67
3,Prot_11mer_Alt__3mer_LSE,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12724.67
3,Prot_11mer_Alt__3mer_LSD,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12725.67
3,Prot_11mer_Alt__3mer_LSC,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12726.67
3,Prot_11mer_Alt__3mer_LSA,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12727.67
3,Prot_11mer_Alt__3mer_LSN,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12731.0
3,Prot_11mer_Alt__3mer_LRY,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12733.33
3,Prot_11mer_Alt__3mer_LSP,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12734.67
3,Prot_11mer_Alt__3mer_LTF,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12740.67
3,Prot_11mer_Alt__3mer_LTE,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12741.67
3,Prot_11mer_Alt__3mer_LTD,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12742.67
3,Prot_11mer_Alt__3mer_LRW,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12743.0
3,Prot_11mer_Alt__3mer_LTC,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12743.67
3,Prot_11mer_Alt__3mer_LTG,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12744.33
3,Prot_11mer_Alt__3mer_LTA,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12744.67
3,Prot_11mer_Alt__3mer_LSY,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12745.67
3,Prot_11mer_Alt__3mer_LTV,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12745.67
3,Prot_11mer_Alt__3mer_LSW,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12746.67
3,Prot_11mer_Alt__3mer_LTT,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12746.67
3,Prot_11mer_Alt__3mer_LSV,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12747.67
3,Prot_11mer_Alt__3mer_LTS,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12747.67
3,Prot_11mer_Alt__3mer_LST,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12748.67
3,Prot_11mer_Alt__3mer_LTR,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12748.67
3,Prot_11mer_Alt__3mer_LRT,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12749.67
3,Prot_11mer_Alt__3mer_LSS,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12749.67
3,Prot_11mer_Alt__3mer_LTQ,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12749.67
3,Prot_11mer_Alt__3mer_LRS,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12750.67
3,Prot_11mer_Alt__3mer_LSR,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12750.67
3,Prot_11mer_Alt__3mer_LTP,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12750.67
3,Prot_11mer_Alt__3mer_LRR,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12751.67
3,Prot_11mer_Alt__3mer_LSQ,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12751.67
3,Prot_11mer_Alt__3mer_LTN,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12751.67
3,Prot_11mer_Alt__3mer_LTH,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12752.0
3,Prot_11mer_Alt__3mer_LRQ,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12752.67
3,Prot_11mer_Alt__3mer_LTM,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12752.67
3,Prot_11mer_Alt__3mer_LRV,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12753.33
3,Prot_11mer_Alt__3mer_LRP,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12753.67
3,Prot_11mer_Alt__3mer_LTL,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12753.67
3,Prot_11mer_Alt__3mer_LRN,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12754.67
3,Prot_11mer_Alt__3mer_LTK,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12754.67
3,Prot_11mer_Alt__3mer_LRM,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12755.67
3,Prot_11mer_Alt__3mer_LRL,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12756.67
3,Prot_11mer_Alt__3mer_LRK,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12757.67
3,Prot_11mer_Alt__3mer_LRI,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12758.67
3,Prot_11mer_Alt__3mer_LRH,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12759.67
3,Prot_11mer_Alt__3mer_LTI,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12760.33
3,Prot_11mer_Alt__3mer_IVA,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12761.0
3,Prot_11mer_Alt__3mer_LPS,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12772.67
3,Prot_11mer_Alt__3mer_LPR,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12773.67
3,Prot_11mer_Alt__3mer_LRG,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12774.0
3,Prot_11mer_Alt__3mer_LPQ,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12774.67
3,Prot_11mer_Alt__3mer_LPP,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12775.67
3,Prot_11mer_Alt__3mer_LTW,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12776.33
3,Prot_11mer_Alt__3mer_LPN,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12776.67
3,Prot_11mer_Alt__3mer_LPM,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12777.67
3,Prot_11mer_Alt__3mer_LPL,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12778.67
3,Prot_11mer_Alt__3mer_LPK,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12779.67
3,Prot_11mer_Alt__3mer_LPI,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12780.67
3,Prot_11mer_Alt__3mer_LPH,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12781.67
3,Prot_11mer_Alt__3mer_LRF,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12784.33
3,Prot_11mer_Alt__3mer_LPT,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12785.33
3,Prot_11mer_Alt__3mer_LPV,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12789.0
3,Prot_11mer_Alt__3mer_LRE,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12794.0
3,Prot_11mer_Alt__3mer_LQK,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12795.33
3,Prot_11mer_Alt__3mer_LQI,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12796.33
3,Prot_11mer_Alt__3mer_LQH,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12797.33
3,Prot_11mer_Alt__3mer_LTY,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12798.0
3,Prot_11mer_Alt__3mer_LQG,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12798.33
3,Prot_11mer_Alt__3mer_LQL,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12799.0
3,Prot_11mer_Alt__3mer_LQF,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12799.33
3,Prot_11mer_Alt__3mer_LRD,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12799.67
3,Prot_11mer_Alt__3mer_LQE,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12800.33
3,Prot_11mer_Alt__3mer_LRC,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12800.67
3,Prot_11mer_Alt__3mer_LQD,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12801.33
3,Prot_11mer_Alt__3mer_LRA,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12801.67
3,Prot_11mer_Alt__3mer_LAT,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12802.0
3,Prot_11mer_Alt__3mer_LQC,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12802.33
3,Prot_11mer_Alt__3mer_LQY,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12802.67
3,Prot_11mer_Alt__3mer_LAS,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12803.0
3,Prot_11mer_Alt__3mer_LQA,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12803.33
3,Prot_11mer_Alt__3mer_LQW,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12803.67
3,Prot_11mer_Alt__3mer_LP_,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12804.33
3,Prot_11mer_Alt__3mer_LQV,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12804.67
3,Prot_11mer_Alt__3mer_LAQ,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12805.0
3,Prot_11mer_Alt__3mer_LPY,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12805.33
3,Prot_11mer_Alt__3mer_LQT,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12805.67
3,Prot_11mer_Alt__3mer_LAP,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12806.0
3,Prot_11mer_Alt__3mer_LPW,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12806.33
3,Prot_11mer_Alt__3mer_LQS,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12806.67
3,Prot_11mer_Alt__3mer_LAN,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12807.0
3,Prot_11mer_Alt__3mer_LQM,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12807.0
3,Prot_11mer_Alt__3mer_LQR,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12807.67
3,Prot_11mer_Alt__3mer_LAM,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12808.0
3,Prot_11mer_Alt__3mer_LAR,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12808.67
3,Prot_11mer_Alt__3mer_LQQ,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12808.67
3,Prot_11mer_Alt__3mer_LAL,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12809.0
3,Prot_11mer_Alt__3mer_LQP,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12809.67
3,Prot_11mer_Alt__3mer_LAK,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12810.0
3,Prot_11mer_Alt__3mer_LAI,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12811.0
3,Prot_11mer_Alt__3mer_LAH,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12812.0
3,Prot_11mer_Alt__3mer_LAG,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12813.0
3,Prot_11mer_Alt__3mer_LQN,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12815.33
3,Prot_11mer_Alt__3mer_MAT,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12827.67
3,Prot_11mer_Alt__3mer_MAS,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12828.67
3,Prot_11mer_Alt__3mer_MAR,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12829.67
3,Prot_11mer_Alt__3mer_MAQ,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12830.67
3,Prot_11mer_Alt__3mer_MAP,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12831.67
3,Prot_11mer_Alt__3mer_MAN,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12832.67
3,Prot_11mer_Alt__3mer_LVA,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12833.33
3,Prot_11mer_Alt__3mer_LPF,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12833.67
3,Prot_11mer_Alt__3mer_MAL,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12833.67
3,Prot_11mer_Alt__3mer_MAK,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12834.67
3,Prot_11mer_Alt__3mer_MAI,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12835.67
3,Prot_11mer_Alt__3mer_MAH,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12836.67
3,Prot_11mer_Alt__3mer_MAV,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12840.0
3,Prot_11mer_Alt__3mer_LVN,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12840.67
3,Prot_11mer_Alt__3mer_LVM,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12841.67
3,Prot_11mer_Alt__3mer_MAG,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12842.33
3,Prot_11mer_Alt__3mer_LVL,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12842.67
3,Prot_11mer_Alt__3mer_LVK,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12843.67
3,Prot_11mer_Alt__3mer_MAY,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12843.67
3,Prot_11mer_Alt__3mer_LVP,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12844.33
3,Prot_11mer_Alt__3mer_LVI,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12844.67
3,Prot_11mer_Alt__3mer_LVH,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12845.67
3,Prot_11mer_Alt__3mer_LVG,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12846.67
3,Prot_11mer_Alt__3mer_LVF,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12847.67
3,Prot_11mer_Alt__3mer_LVE,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12848.67
3,Prot_11mer_Alt__3mer_LVD,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12849.67
3,Prot_11mer_Alt__3mer_MCQ,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12850.0
3,Prot_11mer_Alt__3mer_LVC,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12850.67
3,Prot_11mer_Alt__3mer_MCP,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12851.0
3,Prot_11mer_Alt__3mer_MCL,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12852.0
3,Prot_11mer_Alt__3mer_MAF,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12852.33
3,Prot_11mer_Alt__3mer_MCK,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12853.0
3,Prot_11mer_Alt__3mer_MCR,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12853.67
3,Prot_11mer_Alt__3mer_MCI,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12854.0
3,Prot_11mer_Alt__3mer_MCG,Protein k-mer,0.0,0.0,0.0,0.0,0.0,12855.0
