MFAP5,0
METTL2A,0
METTL23,0
MECR,0
MECP2,0
MECOM,0
MBD6,0
MCAM,0
MC4R,0
MC3R,0
MC2R,0
MC1R,0
MBTPS2,0
MBTPS1,0
MBP,0
MBOAT7,0
MBOAT4,0
MBL2,0
MBD5,0
MCC,0
MBD4,0
MB,0
MAX,0
MAVS,0
MATR3,0
MATN4,0
MATN3,0
MATN2,0
MATN1,0
MAT2A,0
MAT1A,0
MCAT,0
MCCC1,0
MEAK7,0
MCM9,0
MDM4,0
MDM1,0
MDH2,0
MDGA2,0
MDFIC,0
MDC1,0
MCTP2,0
MCPH1,0
MCOLN2,0
MCOLN1,0
MCMDC2,0
MCM8,0
MCCC2,0
MCM7,0
MCM6,0
MCM5,0
MCM4,0
MCM3AP,0
MCM2,0
MCM10,0
MCIDAS,0
MCF2L,0
MCF2,0
MCEE,0
MYOM1,0
MYORG,0
MYOT,0
NRBP1,0
NSUN3,0
NSUN2,0
NSMCE3,0
NSFL1C,0
NSF,0
NSDHL,0
NSD3,0
NSD2,0
NSD1,0
NRXN3,0
NRXN2,0
NRXN1,0
NRTN,0
NRSN2,0
NRROS,0
NRP2,0
NRP1,0
NRN1L,0
NRL,0
NRK,0
NRIP1,0
NRG4,0
NRG3,0
NRG2,0
NRG1,0
NT5C1A,0
NT5C1B,0
NT5C1B-RDH14,0
NUBP2,0
NUP205,0
NUP188,0
NUP160,0
NUP153,0
NUP133,0
NUP107,0
NUMA1,0
NUFIP2,0
NUFIP1,0
NUDT16,0
NUBPL,0
NUB1,0
NT5C2,0
NUAK1,0
NTSR2,0
NTSR1,0
NTRK2,0
NTRK1,0
NTNG2,0
NTN4,0
NTM,0
NTHL1,0
NTF4,0
NT5C3A,0
NRCAM,0
NRAS,0
NOS2,0
NRAP,0
NPHS2,0
NPHS1,0
NPHP4,0
NPHP3,0
NPHP1,0
NPFFR2,0
NPFFR1,0
NPFF,0
NPC2,0
NPC1L1,0
NPC1,0
NPBWR1,0
NPAT,0
NPAS4,0
NPAS2,0
NPAP1,0
NOX5,0
NOX4,0
NOX1,0
NOVA2,0
NOTCH4,0
NOTCH3,0
NOTCH2,0
NOTCH1,0
NOSTRIN,0
NPLOC4,0
NPPA,0
NPPB,0
NR1H3,0
NR6A1,0
NR5A2,0
NR5A1,0
NR4A2,0
NR4A1,0
NR3C2,0
NR3C1,0
NR2F2,0
NR2F1,0
NR2E3,0
NR1H4,0
NR0B2,0
NPPC,0
NR0B1,0
NQO1,0
NPY2R,0
NPY1R,0
NPTX1,0
NPS,0
NPRL3,0
NPRL2,0
NPR3,0
NPR2,0
NPR1,0
NUP210,0
NUP214,0
NUP62,0
NUP85,0
OSGEP,0
OSBPL5,0
OSBPL2,0
OSBP2,0
OS9,0
ORMDL2,0
ORM1,0
ORC4,0
ORC1,0
OR6C3,0
OR6C1,0
OR6B3,0
OR5A1,0
OR52N4,0
OR52N2,0
OR52I2,0
OR51I2,0
OR4M2-OT1,0
OR4C6,0
OR3A1,0
OR2T33,0
OR2T2,0
OR2S2,0
OR2M2,0
OR2AK2,0
OSGEPL1,0
OSGIN1,0
OSGIN2,0
OVOL2,0
P2RY4,0
P2RY12,0
P2RY11,0
P2RX7,0
P2RX3,0
P2RX2,0
P2RX1,0
RPH3A,0
OXER1,0
OXCT1,0
OXA1L,0
OVGP1,0
OSMR,0
OTX2,0
OTULIN,0
OTUD7A,0
OTUD5,0
OTOR,0
OTOP2,0
OTOGL,0
OTOG,0
OTOA,0
OTC,0
OSTM1,0
OR2AG1,0
OR1N2,0
OR1I1,0
OAS3,0
ODAPH,0
ODAD4,0
ODAD3,0
ODAD2,0
OCRL,0
OCLN,0
OCEL1,0
OC90,0
OBSL1,0
OBSCN,0
OAT,0
OAS1,0
ODF2,0
NYX,0
NYNRIN,0
NXPE1,0
NXN,0
NXF1,0
NWD2,0
NWD1,0
NUTM1,0
NUS1,0
NUP98,0
NUP93,0
ODC1,0
ODF2L,0
OR1F1,0
OPN1LW,0
OR1A1,0
OR10H5,0
OR10H1,0
OR10A4,0
OPTN,0
OPTC,0
OPRK1,0
OPN4,0
OPN1SW,0
OPN1MW2,0
OPN1MW,0
OPLAH,0
OFD1,0
OPHN1,0
OPALIN,0
OPA3,0
OPA1,0
OMG,0
OMA1,0
OLFM2,0
OGT,0
OGG1,0
OGDHL,0
OGDH,0
NOS3,0
NOS1AP,0
MYOZ2,0
NCF2,0
NDUFA6,0
NDUFA13,0
NDUFA11,0
NDUFA10,0
NDUFA1,0
NDST2,0
NDST1,0
NDRG2,0
NDRG1,0
NDP,0
NDN,0
NDE1,0
NCSTN,0
NCR3,0
NCOR2,0
NCOR1,0
NCOA6,0
NCOA4,0
NCOA3,0
NCOA2,0
NCL,0
NCKAP5L,0
NCKAP5,0
NCKAP1L,0
NCK1,0
NDUFA9,0
NDUFAF1,0
NDUFAF2,0
NDUFS3,0
NECTIN2,0
NECTIN1,0
NEBL,0
NEB,0
NDUFV3,0
NDUFV2,0
NDUFV1,0
NDUFS8,0
NDUFS7,0
NDUFS6,0
NDUFS4,0
NDUFS2,0
NDUFAF4,0
NDUFS1,0
NDUFB9,0
NDUFB8,0
NDUFB4,0
NDUFB3,0
NDUFB11,0
NDUFB10,0
NDUFAF8,0
NDUFAF7,0
NDUFAF6,0
NDUFAF5,0
NCF4,0
NCF1,0
NOS1,0
NCEH1,0
NAGS,0
NAGPA,0
NAGLU,0
NAGA,0
NAF1,0
NADSYN1,0
NADK2,0
NADK,0
NACC1,0
NACA,0
NAB2,0
NAALADL2,0
NAA60,0
NAA25,0
NAA15,0
NAA10,0
N4BP2,0
MZF1,0
MZB1,0
MYT1L,0
MYT1,0
MYSM1,0
MYRIP,0
MYRF,0
MYPN,0
NAIP,0
NALCN,0
NANOS1,0
NBAS,0
NCAPH2,0
NCAPH,0
NCAPG2,0
NCAPD3,0
NCAPD2,0
NBR1,0
